,id,submitDate,flag,Xnum_1,Xnum_2,Xnum_3,Xnum_4,Xnum_5,Xcat_1
1155,01156,2025-02-01 00:00:00+00:00,0.0,233.78734907360857,1.0,0.0,99.0,,yes
1156,01157,2025-01-01 00:00:00+00:00,1.0,284.240870495402,2.0,0.8333333333333334,0.0,,yes
1157,01158,2025-01-01 00:00:00+00:00,0.0,265.1535732747725,1.0,0.1666666666666666,3.0,2.0,yes
1158,01159,2025-01-01 00:00:00+00:00,0.0,350.12012362172334,1.0,1.0,8592.0,0.0,yes
1159,01160,2025-01-01 00:00:00+00:00,0.0,298.8520738443069,1.0,0.9166666666666666,487.0,0.0,yes
1160,01161,2025-01-01 00:00:00+00:00,0.0,347.1194688922692,1.0,1.0,0.0,0.0,yes
1161,01162,2025-01-01 00:00:00+00:00,0.0,276.1562141813471,1.0,0.0,-99.0,-999.0,checking
1162,01163,2025-02-01 00:00:00+00:00,0.0,312.5035691324503,1.0,0.9166666666666666,0.0,-999.0,yes
1163,01164,2025-01-01 00:00:00+00:00,0.0,334.6160708116779,1.0,0.1666666666666666,0.0,,yes
1164,01165,2025-01-01 00:00:00+00:00,0.0,291.5589375629601,1.0,1.0,871.0,2.0,yes
1165,01166,2025-02-01 00:00:00+00:00,0.0,322.7341716902268,3.0,0.0,0.0,0.0,no
1166,01167,2025-01-01 00:00:00+00:00,0.0,312.23598762267136,2.0,1.0,1010.0,-999.0,yes
1167,01168,2025-02-01 00:00:00+00:00,0.0,311.44196921853654,2.0,-99.0,2614.0,0.0,yes
1168,01169,2025-01-01 00:00:00+00:00,0.0,287.745881325162,1.0,0.1666666666666666,1278.0,-999.0,yes
1169,01170,2025-01-01 00:00:00+00:00,0.0,289.6830331228489,1.0,0.9166666666666666,-99.0,,yes
1170,01171,2025-01-01 00:00:00+00:00,1.0,258.9680841744495,2.0,0.25,2514.0,,yes
1171,01172,2025-02-01 00:00:00+00:00,0.0,284.010906404312,1.0,1.0,-99.0,-999.0,yes
1172,01173,2025-02-01 00:00:00+00:00,0.0,330.86255595546635,1.0,0.0,1455.0,0.0,yes
1173,01174,2025-02-01 00:00:00+00:00,0.0,312.3151925240456,1.0,1.0,0.0,,yes
1174,01175,2025-01-01 00:00:00+00:00,0.0,305.06826036170975,2.0,0.3333333333333333,0.0,,no
1175,01176,2025-02-01 00:00:00+00:00,0.0,288.6598837349991,1.0,1.0,0.0,2.0,no
1176,01177,2025-02-01 00:00:00+00:00,0.0,292.3408854315817,1.0,0.8333333333333334,1.0,,yes
1177,01178,2025-01-01 00:00:00+00:00,0.0,327.77459502843334,1.0,0.5,0.0,,yes
1178,01179,2025-01-01 00:00:00+00:00,0.0,310.0463337335572,1.0,0.4166666666666667,0.0,-999.0,yes
1179,01180,2025-01-01 00:00:00+00:00,0.0,292.8467973900876,1.0,0.9166666666666666,645.0,-999.0,yes
1180,01181,2025-02-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,-999.0,yes
1181,01182,2025-01-01 00:00:00+00:00,0.0,292.22092639060304,1.0,1.0,446.0,-999.0,yes
1182,01183,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,0.4,1041.0,0.0,yes
1183,01184,2025-02-01 00:00:00+00:00,0.0,298.8112876459178,1.0,1.0,144.0,1.0,yes
1184,01185,2025-01-01 00:00:00+00:00,0.0,322.58762534428166,0.0,1.0,0.0,7.0,yes
1185,01186,2025-01-01 00:00:00+00:00,0.0,276.66019556925283,1.0,0.5833333333333334,180.0,6.0,yes
1186,01187,2025-01-01 00:00:00+00:00,0.0,305.1862690785932,1.0,0.9166666666666666,2634.0,,yes
1187,01188,2025-01-01 00:00:00+00:00,0.0,291.9089787179045,1.0,1.0,0.0,0.0,yes
1188,01189,2025-01-01 00:00:00+00:00,0.0,315.9975625076307,2.0,0.5,-99.0,,yes
1189,01190,2025-01-01 00:00:00+00:00,0.0,272.90950953398146,1.0,0.75,12.0,,yes
1190,01191,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,0.8333333333333334,0.0,1.0,yes
1191,01192,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,-999.0,yes
1192,01193,2025-01-01 00:00:00+00:00,0.0,318.67773939837497,1.0,0.0,-99.0,-999.0,yes
1193,01194,2025-02-01 00:00:00+00:00,0.0,310.70428602135945,1.0,0.4545454545454545,1440.0,0.0,yes
1194,01195,2025-01-01 00:00:00+00:00,0.0,300.6432093655044,1.0,0.5,1.0,1.0,yes
1195,01196,2025-02-01 00:00:00+00:00,1.0,282.8156640686657,1.0,0.0,571.0,1.0,no
1196,01197,2025-01-01 00:00:00+00:00,0.0,317.93591092007694,0.0,0.8333333333333334,7.0,1.0,yes
1197,01198,2025-01-01 00:00:00+00:00,0.0,277.1504513784733,1.0,0.0,642.0,0.0,yes
1198,01199,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,0.5,485.0,0.0,yes
1199,01200,2025-01-01 00:00:00+00:00,0.0,309.05560184379874,1.0,0.1666666666666666,0.0,0.0,yes
1200,01201,2025-02-01 00:00:00+00:00,0.0,285.0585875891326,2.0,1.0,1436.0,6.0,yes
1201,01202,2025-02-01 00:00:00+00:00,0.0,280.7146572838793,2.0,0.1666666666666666,1184.0,-999.0,yes
1202,01203,2025-01-01 00:00:00+00:00,0.0,282.5162206872275,1.0,0.0833333333333333,440.0,0.0,yes
1203,01204,2025-02-01 00:00:00+00:00,0.0,288.1658802485506,0.0,0.5,5876.0,13.0,yes
1204,01205,2025-02-01 00:00:00+00:00,0.0,290.24313665050863,1.0,1.0,5635.0,1.0,yes
1205,01206,2025-01-01 00:00:00+00:00,0.0,298.4176365125836,1.0,0.0,0.0,1.0,yes
1206,01207,2025-01-01 00:00:00+00:00,0.0,330.4535868567682,1.0,0.6666666666666666,0.0,0.0,yes
1207,01208,2025-01-01 00:00:00+00:00,0.0,331.9059185638701,1.0,1.0,0.0,3.0,yes
1208,01209,2025-02-01 00:00:00+00:00,0.0,299.3064412462239,1.0,1.0,-99.0,0.0,yes
1209,01210,2025-02-01 00:00:00+00:00,0.0,301.8117071948981,3.0,1.0,1755.0,0.0,yes
1210,01211,2025-01-01 00:00:00+00:00,0.0,288.27604201526606,2.0,0.0833333333333333,-99.0,2.0,yes
1211,01212,2025-01-01 00:00:00+00:00,0.0,302.909716430623,1.0,0.0833333333333333,564.0,2.0,yes
1212,01213,2025-01-01 00:00:00+00:00,0.0,305.8061299049466,1.0,1.0,0.0,0.0,yes
1213,01214,2025-01-01 00:00:00+00:00,0.0,320.1416034521374,1.0,0.75,1203.0,,yes
1214,01215,2025-02-01 00:00:00+00:00,0.0,302.3671005626473,1.0,0.0,2475.0,-999.0,yes
1215,01216,2025-01-01 00:00:00+00:00,0.0,300.6088073274131,2.0,0.5,-99.0,1.0,yes
1216,01217,2025-02-01 00:00:00+00:00,0.0,286.12268448707255,1.0,0.9166666666666666,1816.0,-999.0,no
1217,01218,2025-01-01 00:00:00+00:00,0.0,288.9415849160944,1.0,1.0,0.0,-999.0,yes
1218,01219,2025-01-01 00:00:00+00:00,0.0,287.88724821943026,1.0,0.5833333333333334,0.0,,yes
1219,01220,2025-01-01 00:00:00+00:00,0.0,301.3192540454621,1.0,0.6666666666666666,2672.0,,yes
1220,01221,2025-01-01 00:00:00+00:00,0.0,324.1722292775988,1.0,1.0,0.0,0.0,yes
1221,01222,2025-02-01 00:00:00+00:00,0.0,308.01300608262466,1.0,0.0833333333333333,68.0,,yes
1222,01223,2025-01-01 00:00:00+00:00,1.0,304.3498913818619,1.0,0.0833333333333333,-99.0,,yes
1223,01224,2025-02-01 00:00:00+00:00,0.0,349.4886884985248,1.0,1.0,0.0,3.0,yes
1224,01225,2025-02-01 00:00:00+00:00,1.0,-99.0,-99.0,0.25,-99.0,-999.0,yes
1225,01226,2025-01-01 00:00:00+00:00,0.0,275.3671904303835,1.0,0.8333333333333334,0.0,-999.0,yes
1226,01227,2025-01-01 00:00:00+00:00,0.0,289.1224347918754,2.0,1.0,464.0,0.0,yes
1227,01228,2025-01-01 00:00:00+00:00,0.0,273.8144663916652,1.0,0.5833333333333334,55.0,-999.0,yes
1228,01229,2025-02-01 00:00:00+00:00,0.0,288.61462053787454,2.0,1.0,180.0,0.0,yes
1229,01230,2025-01-01 00:00:00+00:00,0.0,311.1448363691648,1.0,0.9166666666666666,221.0,-999.0,yes
1230,01231,2025-01-01 00:00:00+00:00,1.0,287.503057704205,1.0,0.5833333333333334,16.0,,yes
1231,01232,2025-02-01 00:00:00+00:00,0.0,338.43145938075673,1.0,0.25,26.0,-999.0,yes
1232,01233,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,0.75,4518.0,,yes
1233,01234,2025-01-01 00:00:00+00:00,1.0,315.4766840859596,1.0,0.75,38.0,4.0,yes
1234,01235,2025-01-01 00:00:00+00:00,0.0,179.37334815451177,1.0,1.0,422.0,,yes
1235,01236,2025-01-01 00:00:00+00:00,0.0,269.6435379902386,2.0,0.75,1001.0,2.0,yes
1236,01237,2025-01-01 00:00:00+00:00,0.0,274.21537827599724,1.0,1.0,0.0,0.0,yes
1237,01238,2025-01-01 00:00:00+00:00,0.0,278.2946201203026,3.0,0.0833333333333333,139.0,-999.0,yes
1238,01239,2025-01-01 00:00:00+00:00,0.0,282.82561964478384,1.0,1.0,1997.0,-999.0,no
1239,01240,2025-01-01 00:00:00+00:00,0.0,306.1871763654416,0.0,0.0,484.0,-999.0,yes
1240,01241,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,0.1666666666666666,222.0,,yes
1241,01242,2025-02-01 00:00:00+00:00,0.0,324.7702531714825,2.0,1.0,0.0,-999.0,yes
1242,01243,2025-01-01 00:00:00+00:00,0.0,296.83029851953563,3.0,0.4166666666666667,0.0,-999.0,yes
1243,01244,2025-01-01 00:00:00+00:00,0.0,311.4508323546364,1.0,0.75,0.0,1.0,yes
1244,01245,2025-01-01 00:00:00+00:00,1.0,257.787937193535,3.0,-99.0,-99.0,,no
1245,01246,2025-01-01 00:00:00+00:00,0.0,315.2188211294577,1.0,1.0,0.0,-999.0,yes
1246,01247,2025-01-01 00:00:00+00:00,0.0,328.48657190209707,1.0,1.0,1639.0,,no
1247,01248,2025-01-01 00:00:00+00:00,0.0,301.3489023244584,1.0,1.0,0.0,5.0,yes
1248,01249,2025-01-01 00:00:00+00:00,0.0,257.9891953348814,0.0,0.75,171.0,,yes
1249,01250,2025-02-01 00:00:00+00:00,0.0,305.56518656784255,1.0,0.75,734.0,,yes
1250,01251,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,4.0,yes
1251,01252,2025-01-01 00:00:00+00:00,0.0,274.67906985516646,1.0,0.8333333333333334,1.0,,yes
1252,01253,2025-02-01 00:00:00+00:00,0.0,292.406563078398,2.0,0.25,0.0,5.0,yes
1253,01254,2025-02-01 00:00:00+00:00,0.0,298.19918915875155,0.0,0.0,355.0,3.0,yes
1254,01255,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,0.75,301.0,0.0,yes
1255,01256,2025-02-01 00:00:00+00:00,0.0,301.06979251444363,1.0,0.75,974.0,1.0,yes
1256,01257,2025-02-01 00:00:00+00:00,0.0,273.1967591471293,1.0,0.6666666666666666,5193.0,,checking
1257,01258,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,0.0,0.0,0.0,yes
1258,01259,2025-02-01 00:00:00+00:00,0.0,-99.0,-99.0,0.0,20.0,,yes
1259,01260,2025-01-01 00:00:00+00:00,0.0,307.5360973006553,1.0,0.4166666666666667,-99.0,,yes
1260,01261,2025-01-01 00:00:00+00:00,0.0,321.31239247163893,1.0,1.0,0.0,,yes
1261,01262,2025-01-01 00:00:00+00:00,0.0,310.14834027711873,1.0,0.0833333333333333,6.0,-999.0,yes
1262,01263,2025-02-01 00:00:00+00:00,0.0,292.79419170088136,1.0,0.75,0.0,,yes
1263,01264,2025-01-01 00:00:00+00:00,1.0,315.89270509280124,1.0,1.0,943.0,0.0,yes
1264,01265,2025-01-01 00:00:00+00:00,0.0,298.99500748379336,1.0,0.9166666666666666,26.0,0.0,yes
1265,01266,2025-01-01 00:00:00+00:00,1.0,299.80850009052995,1.0,0.0,0.0,3.0,yes
1266,01267,2025-01-01 00:00:00+00:00,0.0,309.6044440085016,1.0,-99.0,-99.0,,yes
1267,01268,2025-01-01 00:00:00+00:00,1.0,294.0306490030278,1.0,0.5,2079.0,2.0,no
1268,01269,2025-01-01 00:00:00+00:00,0.0,281.4226222179387,2.0,0.3333333333333333,225.0,0.0,yes
1269,01270,2025-01-01 00:00:00+00:00,0.0,315.63215205613585,2.0,0.1666666666666666,3656.0,2.0,yes
1270,01271,2025-01-01 00:00:00+00:00,0.0,261.6938217293535,0.0,1.0,226.0,3.0,yes
1271,01272,2025-01-01 00:00:00+00:00,0.0,309.0486533777169,1.0,0.5833333333333334,25.0,-999.0,yes
1272,01273,2025-01-01 00:00:00+00:00,0.0,285.3052995673365,1.0,0.1666666666666666,89.0,-999.0,yes
1273,01274,2025-01-01 00:00:00+00:00,0.0,297.62047224356604,2.0,1.0,0.0,5.0,yes
1274,01275,2025-01-01 00:00:00+00:00,0.0,287.01212832050413,2.0,-99.0,-99.0,0.0,yes
1275,01276,2025-01-01 00:00:00+00:00,0.0,344.8649940807707,1.0,1.0,2224.0,5.0,no
1276,01277,2025-02-01 00:00:00+00:00,0.0,312.6026307888742,1.0,0.6666666666666666,42.0,0.0,yes
1277,01278,2025-01-01 00:00:00+00:00,0.0,281.2150978165795,1.0,1.0,457.0,1.0,yes
1278,01279,2025-01-01 00:00:00+00:00,0.0,281.512346811332,1.0,0.8333333333333334,2146.0,0.0,yes
1279,01280,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,0.0,1398.0,0.0,yes
1280,01281,2025-02-01 00:00:00+00:00,0.0,306.81769502381064,1.0,1.0,0.0,0.0,yes
1281,01282,2025-01-01 00:00:00+00:00,0.0,279.5867712024438,3.0,0.4166666666666667,1801.0,0.0,yes
1282,01283,2025-01-01 00:00:00+00:00,0.0,279.32418924826214,2.0,1.0,4950.0,1.0,yes
1283,01284,2025-01-01 00:00:00+00:00,1.0,290.396318993411,1.0,0.0,444.0,0.0,yes
1284,01285,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,-999.0,yes
1285,01286,2025-01-01 00:00:00+00:00,0.0,301.59811183197263,1.0,0.0833333333333333,1880.0,2.0,yes
1286,01287,2025-01-01 00:00:00+00:00,0.0,303.0846849399792,1.0,0.0,127.0,2.0,yes
1287,01288,2025-01-01 00:00:00+00:00,0.0,289.42724458127185,1.0,0.1666666666666666,437.0,-999.0,yes
1288,01289,2025-01-01 00:00:00+00:00,0.0,332.9571412329693,1.0,1.0,0.0,0.0,yes
1289,01290,2025-01-01 00:00:00+00:00,0.0,314.7194588573479,1.0,1.0,0.0,2.0,yes
1290,01291,2025-01-01 00:00:00+00:00,0.0,288.86598108869646,1.0,0.8333333333333334,46.0,0.0,yes
1291,01292,2025-01-01 00:00:00+00:00,0.0,295.21820672121754,1.0,0.3333333333333333,75.0,-999.0,yes
1292,01293,2025-01-01 00:00:00+00:00,1.0,296.31293307219954,2.0,1.0,0.0,3.0,no
1293,01294,2025-02-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,1.0,yes
1294,01295,2025-02-01 00:00:00+00:00,0.0,295.8164957184576,1.0,1.0,939.0,-999.0,yes
1295,01296,2025-02-01 00:00:00+00:00,0.0,314.5527874375875,1.0,0.9166666666666666,0.0,-999.0,yes
1296,01297,2025-02-01 00:00:00+00:00,0.0,289.8152790662993,1.0,0.0,3.0,,yes
1297,01298,2025-01-01 00:00:00+00:00,0.0,302.1208795459368,1.0,1.0,0.0,1.0,yes
1298,01299,2025-01-01 00:00:00+00:00,0.0,299.3409181833588,1.0,0.1666666666666666,7.0,3.0,yes
1299,01300,2025-01-01 00:00:00+00:00,0.0,323.669147468746,1.0,1.0,0.0,0.0,yes
1300,01301,2025-01-01 00:00:00+00:00,0.0,373.4735159771326,1.0,1.0,0.0,0.0,yes
1301,01302,2025-01-01 00:00:00+00:00,0.0,282.73053961064585,2.0,1.0,2589.0,0.0,no
1302,01303,2025-02-01 00:00:00+00:00,0.0,261.6338017289731,1.0,0.75,29.0,1.0,yes
1303,01304,2025-02-01 00:00:00+00:00,0.0,-99.0,-99.0,0.1666666666666666,4.0,-999.0,yes
1304,01305,2025-01-01 00:00:00+00:00,0.0,303.70654327676874,1.0,1.0,0.0,,yes
1305,01306,2025-01-01 00:00:00+00:00,0.0,297.5002433979843,1.0,1.0,6150.0,0.0,yes
1306,01307,2025-02-01 00:00:00+00:00,0.0,330.85989633483365,1.0,0.1666666666666666,1973.0,4.0,yes
1307,01308,2025-01-01 00:00:00+00:00,1.0,-99.0,-99.0,0.0,169.0,,yes
1308,01309,2025-02-01 00:00:00+00:00,0.0,332.5612821253728,2.0,0.0,685.0,2.0,yes
1309,01310,2025-01-01 00:00:00+00:00,0.0,273.5486892159662,2.0,1.0,1317.0,-999.0,yes
1310,01311,2025-02-01 00:00:00+00:00,0.0,264.0860294165861,1.0,1.0,0.0,,yes
1311,01312,2025-01-01 00:00:00+00:00,0.0,292.86884369054496,1.0,0.8333333333333334,3291.0,0.0,yes
1312,01313,2025-01-01 00:00:00+00:00,0.0,323.2866678307786,1.0,1.0,0.0,0.0,yes
1313,01314,2025-01-01 00:00:00+00:00,0.0,287.3535683940967,2.0,0.0,12.0,-999.0,yes
1314,01315,2025-01-01 00:00:00+00:00,0.0,286.5716949025173,1.0,0.75,37.0,0.0,yes
1315,01316,2025-01-01 00:00:00+00:00,0.0,286.1232542583718,1.0,1.0,-99.0,0.0,yes
1316,01317,2025-01-01 00:00:00+00:00,0.0,288.6373836660489,1.0,0.4166666666666667,1911.0,0.0,yes
1317,01318,2025-02-01 00:00:00+00:00,0.0,300.0,0.0,1.0,180.0,-999.0,yes
1318,01319,2025-01-01 00:00:00+00:00,0.0,264.70358782561067,0.0,1.0,-99.0,,no
1319,01320,2025-01-01 00:00:00+00:00,0.0,354.2421512431974,2.0,0.0833333333333333,0.0,,yes
1320,01321,2025-01-01 00:00:00+00:00,0.0,314.07296626775945,1.0,0.1666666666666666,189.0,1.0,yes
1321,01322,2025-02-01 00:00:00+00:00,0.0,317.62373682169977,1.0,1.0,0.0,0.0,yes
1322,01323,2025-01-01 00:00:00+00:00,0.0,321.3739619244217,1.0,0.0,196.0,0.0,yes
1323,01324,2025-01-01 00:00:00+00:00,0.0,319.84135843855773,1.0,1.0,0.0,0.0,yes
1324,01325,2025-02-01 00:00:00+00:00,0.0,310.87448986704067,1.0,0.25,11.0,3.0,yes
1325,01326,2025-02-01 00:00:00+00:00,0.0,311.0510502938544,1.0,1.0,0.0,-999.0,yes
1326,01327,2025-02-01 00:00:00+00:00,1.0,309.6694089047342,1.0,1.0,0.0,,yes
1327,01328,2025-01-01 00:00:00+00:00,0.0,310.62378902865504,1.0,0.5833333333333334,62.0,-999.0,yes
1328,01329,2025-01-01 00:00:00+00:00,1.0,261.904669736709,1.0,0.9166666666666666,0.0,-999.0,yes
1329,01330,2025-02-01 00:00:00+00:00,0.0,292.35647756752707,1.0,1.0,0.0,-999.0,yes
1330,01331,2025-01-01 00:00:00+00:00,0.0,295.42022383908125,3.0,0.9166666666666666,474.0,,yes
1331,01332,2025-01-01 00:00:00+00:00,0.0,298.67864362039575,1.0,1.0,0.0,-999.0,yes
1332,01333,2025-01-01 00:00:00+00:00,0.0,301.7762127744131,0.0,0.9166666666666666,0.0,1.0,yes
1333,01334,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,0.4166666666666667,26.0,-999.0,yes
1334,01335,2025-02-01 00:00:00+00:00,0.0,331.8398855629347,2.0,0.9166666666666666,0.0,1.0,yes
1335,01336,2025-01-01 00:00:00+00:00,0.0,278.29891036392746,1.0,0.0,0.0,,yes
1336,01337,2025-02-01 00:00:00+00:00,0.0,313.6060017373064,1.0,0.3333333333333333,-99.0,0.0,yes
1337,01338,2025-02-01 00:00:00+00:00,0.0,346.6082508946103,1.0,0.5,-99.0,0.0,yes
1338,01339,2025-01-01 00:00:00+00:00,1.0,281.9073557425649,1.0,0.0,-99.0,-999.0,no
1339,01340,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,0.3333333333333333,0.0,2.0,yes
1340,01341,2025-01-01 00:00:00+00:00,0.0,276.5454987225634,2.0,0.0833333333333333,-99.0,0.0,yes
1341,01342,2025-02-01 00:00:00+00:00,0.0,263.1200646252344,3.0,0.0,205.0,-999.0,yes
1342,01343,2025-01-01 00:00:00+00:00,0.0,322.9028994600203,1.0,0.4166666666666667,0.0,0.0,yes
1343,01344,2025-02-01 00:00:00+00:00,0.0,339.94944686144487,1.0,0.4166666666666667,1852.0,0.0,yes
1344,01345,2025-01-01 00:00:00+00:00,1.0,257.98761421601085,1.0,0.6666666666666666,-99.0,1.0,yes
1345,01346,2025-01-01 00:00:00+00:00,0.0,315.0477571211477,2.0,0.5,272.0,0.0,yes
1346,01347,2025-02-01 00:00:00+00:00,0.0,300.48556808103444,1.0,1.0,0.0,1.0,yes
1347,01348,2025-01-01 00:00:00+00:00,0.0,314.28301417402827,1.0,0.25,1405.0,1.0,yes
1348,01349,2025-01-01 00:00:00+00:00,0.0,283.9530766120925,1.0,0.0833333333333333,969.0,0.0,yes
1349,01350,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,140.0,1.0,yes
1350,01351,2025-01-01 00:00:00+00:00,0.0,317.6016675358624,2.0,0.3333333333333333,913.0,3.0,yes
1351,01352,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,0.4166666666666667,932.0,-999.0,yes
1352,01353,2025-02-01 00:00:00+00:00,0.0,300.0,0.0,0.6666666666666666,-99.0,0.0,yes
1353,01354,2025-01-01 00:00:00+00:00,0.0,297.3795199637563,1.0,0.8333333333333334,1.0,,yes
1354,01355,2025-01-01 00:00:00+00:00,0.0,305.24994465159995,0.0,1.0,0.0,-999.0,yes
1355,01356,2025-02-01 00:00:00+00:00,0.0,307.9459989502893,1.0,1.0,0.0,-999.0,yes
1356,01357,2025-02-01 00:00:00+00:00,0.0,323.5464091388536,1.0,0.5833333333333334,3.0,,yes
1357,01358,2025-01-01 00:00:00+00:00,0.0,260.5646757965368,2.0,0.3333333333333333,238.0,2.0,yes
1358,01359,2025-02-01 00:00:00+00:00,0.0,341.73917326841854,1.0,1.0,0.0,1.0,yes
1359,01360,2025-01-01 00:00:00+00:00,0.0,320.7209112019757,1.0,1.0,0.0,2.0,yes
1360,01361,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,0.5,-99.0,,yes
1361,01362,2025-01-01 00:00:00+00:00,0.0,314.1382223345845,3.0,1.0,559.0,,yes
1362,01363,2025-01-01 00:00:00+00:00,0.0,277.6855641640845,1.0,0.0,99.0,-999.0,yes
1363,01364,2025-01-01 00:00:00+00:00,0.0,292.9743054457357,1.0,0.9166666666666666,3.0,-999.0,yes
1364,01365,2025-02-01 00:00:00+00:00,0.0,357.6054589565109,1.0,1.0,226.0,0.0,yes
1365,01366,2025-01-01 00:00:00+00:00,1.0,300.0,0.0,0.4166666666666667,-99.0,-999.0,no
1366,01367,2025-02-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,yes
1367,01368,2025-02-01 00:00:00+00:00,0.0,288.5464613425512,2.0,0.5,1508.0,1.0,yes
1368,01369,2025-02-01 00:00:00+00:00,0.0,349.83337563551896,1.0,1.0,0.0,4.0,yes
1369,01370,2025-01-01 00:00:00+00:00,0.0,301.5988780585702,3.0,1.0,0.0,-999.0,yes
1370,01371,2025-01-01 00:00:00+00:00,0.0,317.5500413052522,1.0,1.0,0.0,1.0,yes
1371,01372,2025-01-01 00:00:00+00:00,0.0,274.84579686611266,1.0,1.0,105.0,1.0,yes
1372,01373,2025-02-01 00:00:00+00:00,0.0,310.8794725566135,1.0,0.0,282.0,,yes
1373,01374,2025-02-01 00:00:00+00:00,0.0,299.7338874657383,1.0,0.9166666666666666,166.0,4.0,yes
1374,01375,2025-01-01 00:00:00+00:00,0.0,287.07622287765054,1.0,0.6666666666666666,0.0,-999.0,yes
1375,01376,2025-01-01 00:00:00+00:00,0.0,326.7366281682045,1.0,1.0,218.0,1.0,yes
1376,01377,2025-02-01 00:00:00+00:00,0.0,320.1395424370828,3.0,1.0,0.0,2.0,yes
1377,01378,2025-02-01 00:00:00+00:00,1.0,302.0339118565565,2.0,1.0,1553.0,0.0,yes
1378,01379,2025-01-01 00:00:00+00:00,0.0,305.013603058603,1.0,0.75,1526.0,0.0,yes
1379,01380,2025-01-01 00:00:00+00:00,1.0,300.0,0.0,0.6666666666666666,1457.0,5.0,yes
1380,01381,2025-01-01 00:00:00+00:00,0.0,324.47967573744376,1.0,0.9166666666666666,54.0,2.0,yes
1381,01382,2025-01-01 00:00:00+00:00,0.0,262.0607003966501,1.0,0.8333333333333334,1151.0,,yes
1382,01383,2025-01-01 00:00:00+00:00,0.0,283.631828835955,2.0,0.75,0.0,-999.0,no
1383,01384,2025-02-01 00:00:00+00:00,0.0,302.4627547807837,1.0,1.0,233.0,-999.0,yes
1384,01385,2025-02-01 00:00:00+00:00,0.0,325.323189911014,1.0,1.0,963.0,1.0,no
1385,01386,2025-01-01 00:00:00+00:00,0.0,309.0302898219373,2.0,0.5833333333333334,-99.0,,yes
1386,01387,2025-01-01 00:00:00+00:00,1.0,285.0299371962408,1.0,0.3333333333333333,189.0,,yes
1387,01388,2025-01-01 00:00:00+00:00,0.0,292.97979219632134,2.0,0.5833333333333334,11.0,-999.0,yes
1388,01389,2025-01-01 00:00:00+00:00,0.0,287.4763124857899,1.0,0.8333333333333334,-99.0,-999.0,yes
1389,01390,2025-02-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,-99.0,,yes
1390,01391,2025-02-01 00:00:00+00:00,0.0,318.2075767018159,1.0,0.8333333333333334,0.0,,yes
1391,01392,2025-01-01 00:00:00+00:00,0.0,269.16246195085955,1.0,0.6363636363636364,265.0,,yes
1392,01393,2025-01-01 00:00:00+00:00,0.0,276.40761606429334,1.0,1.0,-99.0,1.0,yes
1393,01394,2025-02-01 00:00:00+00:00,0.0,312.7927107971417,1.0,0.9166666666666666,18.0,0.0,yes
1394,01395,2025-01-01 00:00:00+00:00,0.0,303.4562992423767,1.0,0.6666666666666666,1163.0,1.0,yes
1395,01396,2025-01-01 00:00:00+00:00,0.0,318.0187052590145,1.0,1.0,1176.0,-999.0,yes
1396,01397,2025-01-01 00:00:00+00:00,0.0,339.5802641897717,1.0,0.6666666666666666,357.0,0.0,no
1397,01398,2025-02-01 00:00:00+00:00,0.0,290.356866476413,1.0,0.0,1371.0,1.0,yes
1398,01399,2025-01-01 00:00:00+00:00,0.0,290.4967944068246,1.0,1.0,6666.0,0.0,yes
1399,01400,2025-01-01 00:00:00+00:00,0.0,308.088082138874,1.0,0.8333333333333334,500.0,,yes
1400,01401,2025-02-01 00:00:00+00:00,0.0,285.66206783226323,0.0,0.9166666666666666,0.0,5.0,yes
1401,01402,2025-02-01 00:00:00+00:00,0.0,291.7288051860364,1.0,0.25,285.0,3.0,yes
1402,01403,2025-02-01 00:00:00+00:00,0.0,280.1910315480754,0.0,1.0,1029.0,,yes
1403,01404,2025-01-01 00:00:00+00:00,0.0,249.5133858232503,1.0,1.0,280.0,,yes
1404,01405,2025-01-01 00:00:00+00:00,0.0,286.5188168178741,2.0,0.8333333333333334,0.0,,yes
1405,01406,2025-01-01 00:00:00+00:00,0.0,275.8717931898114,0.0,1.0,0.0,2.0,yes
1406,01407,2025-01-01 00:00:00+00:00,0.0,323.88638312444954,2.0,1.0,0.0,1.0,yes
